101,102,103,201,301,401,501,601,701,801,802,901,1001,1101,1102,1103,1104,1105,1106,1107,1108,1109,1201,1202,1205,1301,1302,1303,1304,1305,1306,1401,1402,1501,1502,1601,1701,1801,1802,1803,1804,1901,1902,2001,2002,2003,2004,2005,2101,2102,2201,2202,2203,2204,2301,2302,2303,2304,2401,2403,2404,2405,2501,2502,2601,2605,2701,2801,2901,3001,3002,3101,3201,3301,3901,4401,4501,4601,4701,4801,4901,5101,5201,5401,5501,5601,5701,5801,6001,6201,6301,6401,6601,6701,6702,6901,7001,7210,7310,7501,7601,7701,8010,8110,8210,8401,8601,8901,9101,9201,9401,9402,9501,9502
3.35,0.57,2.44,0.39,0.03,0.39,1.29,19.04,2.73,9.75,34.38,1.53,18.25,0.67,0.68,29.47,2.65,1.35,1.72,77.84,49.9,65.16,0.88,0.36,0.44,0,0,1.55,0,0,0,0.17,0.67,2.44,2.76,0.89,25.26,3.61,0.06,2.94,1.65,2.17,2.93,0.75,0.24,0.98,0.24,0.18,2.04,0.22,0.68,2.71,1.23,2.43,0.69,2.89,2.59,6.82,1.7,5.23,0.27,2.51,0.97,0.1,0.33,0.55,8.79,1.75,19.58,0,0,0,13.08,53.8,156.3,72.59,1056.67,1.1,1.86,5.25,0,3.45,0,0,0.87,0,0,0,0,0,0,0,1.87,0,2.73,33.72,0,8.01,3.96,9.22,40.8,17.66,58.57,109.28,12.79,45.86,171.67,1.84,4.37,20.59,0.65,0.26,6.37,3.48
0.71,0.21,0.33,0,0,0,0,0,0,0,0,0,0,0.23,2.26,54.5,3.04,1.01,146.64,436.57,938.63,421.65,190.47,28.99,8.81,0,0,0,0,0,0,0,0,0,0,0,1.72,13.73,0,0.09,2.63,0,0,0,0,0,0,0,0,0,0,0.21,0.4,0.9,0,0,0,0,0,1.11,0.38,0,0,0.71,0.57,0.9,0,0,0,0,0,0,0,0,52.96,124.96,878.21,1.91,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,10.04,0,4.92,2.17,0,4.77,8.28,8.09,9.06,0.9,3.96,57.35,0.77,0.37,8.01,0,0,1.5,0.06
680.35,362.05,2.22,71.82,0.15,20.22,50.95,0,10.73,0,0,0,9.72,16.15,4.31,285.58,594.87,14.57,141.25,550.56,181.03,854.91,9.75,6.83,0.83,0,0,0,0,0,0,0,0,0,0,0,0,2.92,0,15.74,0,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,1.25,0.69,1.61,0.94,0,0,0,8.88,0,21.64,0.99,0,0,16.6,35.92,280.62,95.98,787.43,1.01,0,0,0,0,1.15,0,11.88,0,0,0,0,0,0,0,0,0,0,9.49,0,6.96,2.66,16.2,63.62,54.57,23.32,39.18,2.86,78.35,336.17,48.38,607.71,68.66,0.64,2.21,48.16,2.22
0.29,0.07,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.58,0.03,3.88,0,0,0.6,0,0,0,0,0.62,0,0.71,0.7,0,0,0,0,0,0.34,0.43,0,0,0,0,0,0.51,0.05,0,0,0,0,0.04,0.09,0.22,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.95,1.97,38.33,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,1.37,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0.36,1.04,0,14.2,18.85,0.49,0.23,0.61,0.06
12.47,0.29,2.39,0.09,0.01,0.21,7.21,1.36,2.84,0.66,7.96,0.79,0,0.04,0.09,0.26,0.16,0.22,0.1,0.17,0.21,0.23,15.29,198.53,5.55,0,0,0.83,0,0,0,0.22,0.68,0.79,0.13,0.47,0,0.11,0.05,0.13,0.07,0.68,0.21,0.33,0.12,0.08,0.24,0.04,1.19,0.04,0.09,0.48,0.13,0.23,0.26,0.89,0.02,0,0.06,0.15,0.02,0.62,0.05,0.4,0,0,0,0.47,0,0.96,0,0.97,0.96,5.45,4.98,239.65,1110.88,1.17,0.99,0,12.26,0,0,0,0,0,0,0,0,16.2,0,0,1,0,1.46,0.98,0,0.67,0.31,18.76,6.81,0.97,0,17.73,0.98,0.52,1.89,0,5.18,39.78,1.06,0.38,1.44,0.36
1.12,0.26,4.22,0.6,0.01,0.21,1.2,1.23,1.77,0.61,2.85,0.65,0,1.11,0,0.01,1.46,0.02,0.46,0.58,1.95,1.67,2.2,0.32,118.05,0,0,1.03,0,0,0,0.14,0.13,0.65,0.12,0.19,0,1.01,0,1.91,0.01,0.35,0.35,0.14,0.04,0.25,0.12,0.01,0.4,0,0.13,0.11,0.48,0.13,0.19,0.13,0.13,0.58,0.23,0.16,0.11,0.15,0,0,0,0,0,0,0,0.44,0,1.24,0.82,2.53,1.81,81.09,726.78,0.65,0.77,0,4.54,0,0.62,0,0,0,0,0,0,24.04,0,0,0,0,1.03,0.42,0,0.7,0.3,11.63,2.14,0.51,0,7.9,0.55,0.31,0.1,0,0.61,10,0.37,0.15,0.45,0.05
0.38,0.09,0.13,2.51,0.02,4.45,2.75,0,0,0,4.57,0,0,5.56,0,0.01,0.01,0,0.01,0.01,0.04,0.01,6.25,1.92,2.47,10.86,0.04,150.88,0.47,18.22,1.03,0,0,0,0,11.88,0,2.08,0,0.28,0.01,22.01,0.68,0,0,0,0,0,0,0,0,0,0,0,9.89,3.45,8.19,21.38,3.33,0.36,0.26,3.07,117.04,2.06,0,0,0,0,0,0.99,2.03,1.02,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,202.48,110.13,0,28.29,15.38,0,0,0,1.11,9.32,0,0
0,0.01,0.59,0,0,0,0,0,0,0,0,0,0,0.4,1.53,2.43,8.39,41.16,0.29,0.91,10.82,12.61,4.61,2.57,2.73,0.89,35.74,1.47,0.36,1.84,3.46,0.58,1.13,3.12,0.34,2.61,2.22,7.19,6.87,34.67,0.97,11.81,3.95,8.25,1.75,17.08,73.77,40.16,2.05,7.82,11.54,1.01,0.49,54.37,12.83,29.04,0.73,0,2.65,0.56,0.38,33.47,22,26.35,0.72,3.74,8.04,0.89,0,36.75,5.44,13.69,85.13,64.47,13.99,4.44,0.89,18.14,18.65,2.78,18.27,43.08,0,0,0.64,0,0,0,0,3.9,0,0,0,0,0,56.7,0,31.22,17.34,22.21,269.25,24.31,23.77,66.22,5.22,2.76,1.76,19.51,17.22,22.43,1.31,2.3,12.98,3.01
6.42,0.85,21.21,6.3,1.37,16.4,12.46,3.78,23.06,2.57,19.21,0.7,0.86,30.58,0.74,18.51,1.19,2.81,25.77,11.47,25.02,38.48,4.85,0.27,0.77,0.35,7.19,50.13,0.01,1.4,3.1,0.59,8.72,1.26,12.1,16.03,1.85,4.66,0,34.96,7.55,46.67,2.07,6.32,1,5.45,25.67,1.32,20.1,0.12,0.69,25.4,2.76,34.14,23.92,46.22,6.38,28.09,12.52,3.03,0.53,3.8,53.99,0.62,0,0,0,0,49.85,271.98,246.58,55.86,288.87,138.91,145.36,45.85,7.26,116.35,15.25,6.54,0,6.39,1.67,0,3.14,0,0,0,0,0,0,0,13.43,1,4.36,40.81,0,14.7,16.92,12.64,46.98,42.85,24.72,43.31,5.26,251.39,132.94,4.6,8.32,12.74,14.59,9.26,71.92,23.14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,3.35,0.42,55.5,0,0,0,0,5.72,0,0,0,0,0,0,0,0,0,0,0,1.11,0.01,0,0,0,0.29,0.69,0,0,0,0,0,0,0,0,0,1,3.16,0,0,0,0,0,1.15,0,0,0,9.08,68.62,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0.75,0.3,0,6.7,0,0,0,0,64.56,28.62,0,1.88,2.12,0,0.76,0,0
7.18,1.83,6.19,4.29,0,6.11,6.59,67.21,17.3,17.19,72.82,5.16,9.44,12.54,0.01,0.82,0.1,0.06,0.53,3.29,6.59,0.84,1.97,0.13,0.32,0.94,4.87,12.8,0,72.35,20.77,0.02,0.42,0,6.69,7.64,5.24,0.34,0.01,2.88,0.21,1.28,0.03,5.54,0.3,3.61,2.2,0.22,2.76,0.18,0.14,47.24,11.99,26.45,8.56,6.12,4.9,5.8,4.6,2.26,1.42,9.3,4.81,18.3,4.45,8.19,5.35,0.95,63.92,30.84,12.22,13.28,97.2,195.4,116.21,10.96,20.26,10.97,17.76,4.91,0,17.73,8.15,0,4.27,8.82,0,23.26,1.44,3.5,0,0,5.02,0,4.97,15.11,0,18.2,7.61,40.75,82.57,68.11,27.7,41,7.3,299.5,450.49,8.16,16.51,12.26,16.29,12.06,72.46,19.67
3.44,4.46,1.89,0.39,0.01,0.83,15.29,27.23,18.48,9.18,25.48,0,0,4.33,0.01,4.7,1.12,0.31,2.04,2.21,5.09,1.01,4.8,2.86,0.93,0.01,20.14,6.25,0.01,1.09,56.34,0,3.86,0,0,7.15,0,1.04,0,3.82,1.17,9.92,1.22,1.62,0.32,6.76,1.76,0.89,4.48,0.16,1.47,6.32,0.97,3.2,1.36,2.19,5.03,20.96,2.36,1.01,0.3,4.08,1.42,1.92,13.95,22.63,28.7,0,0,46.59,0,0,15.8,62.98,19.02,10.77,4.2,11.79,7.6,0,0,14.97,2.83,0,4.72,0,0,48.05,0,0,0,0,0,0,9.28,30.46,0,6.12,16.02,0,6.75,12.83,12.6,7.87,0,344.53,83.52,14,11.02,13.74,20.36,36.29,13.28,5.39
6.9,2.01,1.43,0.29,0.24,0.52,1.98,0.59,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,91.34,1123.69,271.66,0,0,0,0,0,0,0,0,0,0.1,0.04,0.09,0.07,0.12,1.69,0.06,0,2.73,0.15,0.08,0.13,0.65,0.01,0,0.26,0.04,0.05,0.53,433.56,4.52,0,0,0,0.74,0,615.69,70.82,205.25,1927.37,32.42,27.42,0.69,1.38,0.76,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,3.09,0,5.3,5.85,0.62,0,0,0,0,0,0.23,45.78,0,0
7.25,2,3.04,1.87,0.03,2.71,2.73,0.83,1.26,2.99,23.99,1.46,1.82,0,0.02,0,0,0,0.08,0.84,0.02,0.66,1.7,0.59,0.39,0,0.02,4.65,0,0.01,0.02,2.11,1.79,2.45,0.65,0.87,16.17,0.03,0.12,1.04,0,29.03,0.99,11.03,0.76,2.08,24.56,2.03,10.39,0.5,0.02,104.88,4.26,12.61,2.71,27.37,19.57,37.01,1.82,1.02,1.14,20.3,303.29,10.64,0,0,0,17.77,20.99,6484.59,898.53,568.8,2974.34,32.33,27.01,2.64,2.8,29.13,1.98,1.13,0,3.56,22.45,0,2.45,0,0,0,0.75,0,0,0,1.89,0,3.03,0.94,0,0,1.07,1.75,15.13,3.65,59.4,118.69,31.56,1.42,1.38,7.99,0.84,0,2.66,26.07,1.94,0.02
0.57,0.06,0.81,0,0,0,0,0,2.11,1.14,13.8,0.68,21.21,0.13,0.1,2.3,1.95,0.22,20.26,0.34,0.86,1.13,33.01,4.73,0.38,0.01,0,1.44,0,0,0,0.79,18.85,152.36,665.09,517.67,6.16,0,0,20.43,0.97,21.14,3.83,4.92,1.95,22.77,31.25,4.28,2.02,0.1,0.19,6.83,0.3,2.37,0.75,0.62,0.16,0,1.51,2.91,0.02,1.31,1.02,0.54,0.3,0.56,17.37,0,18.09,85.61,1.67,43.63,48.25,327.22,85.49,4.1,16.5,19.08,3.54,4.87,15.31,22.6,0,628.73,1.65,0,0,0,0.85,21.67,0,63.04,2.6,0,3.39,3.41,1.68,21.99,9.53,142.12,5.1,20.11,0.82,1.66,0,4.96,24.63,15.03,0.35,0.46,0.52,0.54,31.18,4.29
1.68,50.32,3.74,0,0,0,0,1.48,3.6,0.36,6.24,0.43,0.54,99.06,8.16,284.31,85.17,12.93,91.67,38.6,146.17,152.71,353.48,53.8,41.43,0.15,0.23,1.73,0.15,0.6,0.47,0.23,23.45,98.48,190.51,48.21,4.33,264.95,1.02,54.82,27.89,77.54,5.63,2.68,1.14,103.04,4.15,0.94,0.98,0.23,0.03,8.65,1.39,18.51,8,1.13,1.15,0,13.95,4.62,5.48,20.84,2.45,0.53,12.58,13.41,3.57,2.28,13.96,315.31,33.52,159.7,94.96,605.22,537.55,30.41,167.64,8.97,5.39,6.42,15.13,3.95,0.6,6.84,2.27,1.06,0.52,3.73,0,16.83,9.04,13.38,5.27,0,4.29,61.92,4.77,43.69,3.98,95.15,5.2,7.73,43.89,65.8,9.63,217.2,119.56,3.27,1.21,1.96,6.49,11.27,29.63,2.46
1.14,0.03,0.39,0.07,0.02,0.14,1.66,7.9,6.37,1.26,15.46,0.78,1.97,2.75,0.02,6.39,0.4,0.07,2.54,1.37,2.84,2.66,2.94,0.52,0.46,0.11,0.1,0.2,0.1,0.11,0.18,0.32,3.2,7.12,26.86,140.99,2.19,5.33,0,6.93,0.14,6.91,0.03,0.43,0.21,4.62,1.77,0.36,3.33,0.04,0.07,10.12,1.67,6.58,2.88,1.29,1.52,3.38,3.86,3.74,0.33,8,1.64,1.11,3.47,8.09,8.91,0.98,18.26,31.63,0.94,28.29,0,145.24,227.91,5.81,20.1,9.4,1.05,1.09,0.97,33.45,2.26,378.84,337.48,3.05,3,72.2,1.01,31.35,179.8,78.47,17.59,0,31.14,91.69,52.9,31.89,10.53,107.07,36.84,22.57,82.53,85.66,17.94,10.79,23.63,25.17,14.22,21.01,6.47,7.3,21.17,2.93
1210.91,155.71,896.54,172.27,737.92,168.34,119.12,2016.57,289.35,2261.6,1772.92,179.4,160.32,44.48,1.05,26.69,4.38,4.48,7.67,28.94,18.03,24.94,10.1,14.53,31.84,0.74,0.73,1.2,0,0.05,10.38,7.6,20.14,7.36,12.97,11.22,1772.7,7.66,0.19,416.54,22.37,170.79,17.08,19.14,3.14,83.7,12.58,3.85,109.14,1002.5,5.25,88.44,17.54,56.4,19.84,27.78,47.37,21.89,4.81,3.08,1.6,15.7,1.21,5.09,184.94,42.29,2.66,188.87,227.37,891.2,365.38,826.63,3117.95,630.87,314.76,46.42,62.06,4962.22,512.41,824.4,4800.4,509.9,292.47,31.69,42.24,6.33,0,720.86,0.49,160.46,88.15,244.92,93.76,1.91,40.92,413.76,1.21,59.39,18.94,61.84,420.51,131.52,29.82,25.07,6.53,121.36,77.05,6.61,44.33,2.76,93.74,9.16,42.01,13.53
